name	weight	coordinates
608	19	LINESTRING(306870.32206967537 5039131.882721114, 301568.20388890343 5036913.07851249)
337	38	LINESTRING(314914.3582196097 5043936.797419486, 294313.7870273958 5033174.2017895635)
366	19	LINESTRING(305068.86662566924 5037057.203942498, 299360.20592734014 5040090.716683602)
694	26	LINESTRING(318361.89524356084 5042240.582089731, 279225.60029125 5035872.328717139)
797	30	LINESTRING(309389.4843188799 5039972.675128924, 298417.6415162125 5042009.774515605)
1185	33	LINESTRING(307535.57924696547 5043168.594833518, 301954.62319378986 5045359.485417574)
1640	40	LINESTRING(306706.5677206052 5032795.45152979, 275289.9068117683 5036433.094988429)
2519	20	LINESTRING(303999.49383139785 5040512.341156239, 299244.8835994899 5039532.30049004)
2184	36	LINESTRING(306277.49000763654 5036301.250853155, 299857.43913080863 5040277.2713725045)
2070	27	LINESTRING(309130.7414325979 5049590.46847226, 300074.9312713309 5040998.107718705)
2876	35	LINESTRING(306122.84918108705 5038052.941389773, 296332.66379992897 5037358.380362128)
474	25	LINESTRING(312312.47913280653 5040137.126030422, 299508.4303974611 5040276.111549558)
1844	60	LINESTRING(306487.69219687366 5036140.775838155, 301657.0098559878 5049767.622504383)
1822	31	LINESTRING(311118.3906477937 5040834.472207258, 300839.96085230855 5042393.583200464)
2292	49	LINESTRING(306313.9597962781 5041977.478944516, 301928.86884260917 5042402.188551859)
2464	57	LINESTRING(302823.8116760081 5042824.970709813, 297415.81842344196 5043199.555524952)
1561	25	LINESTRING(308180.653919111 5031896.05349883, 302409.8871351137 5051342.921176892)
1682	36	LINESTRING(308072.3468264097 5033830.144693855, 299625.3833550004 5039939.408074391)
1326	35	LINESTRING(306746.49800745107 5036185.532333621, 292035.7271039108 5041102.903346129)
2963	26	LINESTRING(311190.059872856 5047262.558095292, 304436.5143689481 5055711.516827545)
217	24	LINESTRING(304400.33681664447 5044475.877983948, 299724.17666691064 5045220.475922754)
1961	27	LINESTRING(307941.0325255198 5043510.266849928, 294089.7922004889 5049973.479550017)
1050	31	LINESTRING(306312.288219435 5046022.486955202, 295765.0310872822 5040265.608015675)
596	28	LINESTRING(310306.8354747423 5039539.396354847, 294731.9006794669 5039839.850767054)
1874	34	LINESTRING(305939.32468019566 5045334.970242161, 299038.9789618915 5040432.245581849)
713	21	LINESTRING(307772.13831448555 5049461.992115617, 290688.78795176547 5045486.921247505)
1367	31	LINESTRING(306575.8765057243 5037187.453281909, 285442.799339141 5035364.2336687995)
295	24	LINESTRING(310468.30252550857 5040242.994873197, 301597.4389069242 5049687.189307523)
232	32	LINESTRING(303947.93736622215 5042404.08082812, 299335.31441173743 5039665.568840543)
838	23	LINESTRING(307310.42297584144 5036474.647958167, 291197.4212156061 5041274.967223599)
1756	40	LINESTRING(304323.80436219036 5042921.335386028, 293703.21330730175 5049844.715140687)
957	33	LINESTRING(307645.13420018565 5042997.611413763, 299863.76028864173 5038407.8070395915)
686	21	LINESTRING(311894.45033105277 5047384.26531199, 299297.591651251 5036696.621208639)
1753	33	LINESTRING(318072.33081002533 5041711.848806136, 300622.2952813567 5038508.532381057)
227	24	LINESTRING(303315.4473779524 5041638.531450418, 294971.5089724786 5052891.062797666)
1179	52	LINESTRING(304091.8741300678 5042777.216826008, 296080.16382037755 5040594.243148377)
2992	28	LINESTRING(307980.4728464411 5041532.988978036, 291047.4330066517 5043000.982476375)
130	35	LINESTRING(303733.7472769515 5042121.371840929, 299267.5739179147 5039804.591191176)
2180	28	LINESTRING(311180.8509908829 5040734.378894081, 299672.89877281385 5041640.617434623)
289	36	LINESTRING(305353.6393404248 5043865.334416983, 294889.6047499674 5037878.557905262)
888	19	LINESTRING(307266.04380839196 5040218.681751624, 298043.95178770967 5042257.730711475)
1465	28	LINESTRING(311050.4687544594 5038668.464292406, 298336.76091586007 5038972.345029817)
2751	20	LINESTRING(312478.34859517176 5038035.370510035, 299900.42402236885 5040319.201087231)
2400	40	LINESTRING(305117.39268500597 5037545.951561801, 298869.2576939094 5039603.333757494)
2318	49	LINESTRING(307904.96697185125 5033824.826400529, 298825.34464824205 5040607.059047723)
1919	43	LINESTRING(306549.7637369819 5036557.117618357, 290071.0118156416 5041249.111589415)
455	23	LINESTRING(309173.72812489746 5038383.841298095, 299669.483910224 5041473.551605192)
1716	30	LINESTRING(314727.94043938426 5043319.064885689, 300572.4459921159 5051546.588135832)
2610	26	LINESTRING(312343.8961910046 5048469.647368555, 301030.2049961449 5044882.719956723)
2015	35	LINESTRING(306326.6250769615 5037787.985822641, 284918.00267185044 5035168.853653218)
2858	28	LINESTRING(306980.93176613277 5034999.189853845, 299657.08971693343 5035838.762526844)
2092	40	LINESTRING(308457.530265572 5045175.271656677, 293706.0998012459 5045734.487679691)
1056	33	LINESTRING(316734.4616017364 5044020.770324576, 299927.9455591443 5041236.606953694)
2975	33	LINESTRING(309294.18027988373 5036952.280841725, 299305.1659318444 5039864.002650085)
1055	25	LINESTRING(310733.9274217327 5046732.28325796, 296339.9829509913 5049351.893582094)
2038	21	LINESTRING(308697.446831663 5039326.41935609, 300439.77211428696 5040393.249232564)
878	20	LINESTRING(306024.59793424257 5038764.106204348, 298264.2319455401 5039028.572932301)
1044	47	LINESTRING(307229.1847294244 5035686.264654272, 299216.2411498991 5040025.79280203)
683	31	LINESTRING(307830.26939961466 5047040.290042219, 288519.3253108811 5037392.411902803)
772	28	LINESTRING(308955.8108776381 5042566.503116374, 300093.3109584508 5040195.203572719)
2592	26	LINESTRING(307778.21600987937 5041082.660471715, 299257.95823742234 5035680.744732902)
2593	25	LINESTRING(304464.6117473077 5045060.440339295, 297304.32877210644 5051089.837124561)
1673	29	LINESTRING(317007.7766281941 5042883.362099027, 293262.8128887441 5044262.940234487)
1690	34	LINESTRING(308911.8991999052 5047575.6793361, 302612.81076967757 5040769.402998514)
163	29	LINESTRING(309413.4321791157 5042243.945865864, 295384.6526667808 5040003.602372744)
1682	36	LINESTRING(308040.9092405017 5033810.258546744, 299583.5971862653 5039908.535520241)
1783	46	LINESTRING(306228.5199474166 5037012.439332035, 297135.9735712598 5051435.846175639)
1884	37	LINESTRING(316989.84611653513 5042208.295215918, 299219.64112400264 5040357.524778987)
2623	31	LINESTRING(306566.4757685447 5047387.119189164, 296494.0245216692 5033288.993932843)
2107	19	LINESTRING(306028.59969643864 5045395.354464992, 302750.2679902654 5049780.901393354)
1758	22	LINESTRING(308333.9283778909 5037232.995924697, 298853.20415189466 5040347.559202699)
1691	26	LINESTRING(309423.57520471246 5047071.889492984, 302821.29657180316 5040791.014140166)
702	19	LINESTRING(306973.6925370552 5041508.961368893, 299441.50113812275 5041209.316168259)
508	34	LINESTRING(311754.51441757474 5036728.089157456, 300424.78413654515 5038421.778106657)
317	41	LINESTRING(310191.7616871138 5049010.03677782, 302415.0038303453 5048942.78167976)
2300	20	LINESTRING(306525.2152071695 5041036.193991982, 285184.5987608486 5035398.566815871)
1757	40	LINESTRING(305102.50928992964 5044182.089983844, 298486.59941285616 5056247.679997691)
862	20	LINESTRING(307150.11514134175 5042224.811326793, 300361.53475005954 5040609.303397105)
833	22	LINESTRING(307181.2138341026 5048492.498648457, 304532.3514362017 5058325.966422353)
1819	21	LINESTRING(312942.9709658752 5039571.047163025, 299247.5196619825 5039984.314595335)
1143	32	LINESTRING(308699.9125811761 5036884.748808847, 300286.2247093684 5040236.4534762995)
1020	42	LINESTRING(305435.4424390004 5041008.959093679, 299218.93720093556 5036893.255106907)
2973	24	LINESTRING(308086.1740828153 5049827.309493542, 299070.1712269162 5039707.141098867)
1049	16	LINESTRING(306126.5060321261 5045900.19309217, 298803.1972696486 5040626.916345198)
1416	26	LINESTRING(304676.1986527274 5044941.978851863, 302059.2748775641 5045686.514730143)
583	31	LINESTRING(306823.24358295614 5042106.457011826, 299130.5219778527 5040359.804852681)
753	62	LINESTRING(304883.66116813495 5043383.510735307, 300221.09359631693 5040491.021459674)
2441	37	LINESTRING(304293.90598044184 5044841.380679542, 297368.9757575514 5037090.796986058)
2740	34	LINESTRING(306861.71494251984 5042930.159390265, 300106.22101487743 5048132.2598342085)
1029	38	LINESTRING(311614.348470701 5049547.118495563, 299800.3661605053 5051148.819524427)
332	33	LINESTRING(307870.71992547484 5042501.0679150745, 298870.3032872782 5039518.97100933)
2050	34	LINESTRING(305161.22382035817 5033403.941219672, 298624.1935239606 5039557.060382556)
1468	34	LINESTRING(309398.70578322443 5037237.810150782, 300041.01672514057 5041327.296117302)
1599	39	LINESTRING(307777.5025468923 5033434.710899245, 299352.50421115186 5039900.813161213)
2084	28	LINESTRING(304007.1603102067 5044244.438361884, 299857.9294751149 5048535.31229511)
2826	21	LINESTRING(305629.83920812525 5032802.986182229, 303619.39684155263 5048461.082817485)
2	15	LINESTRING(305160.5020519858 5039993.482883907, 294904.3155324375 5039419.7411874635)
1623	29	LINESTRING(308064.265495737 5036285.811040404, 300341.6993555231 5041668.44763231)
2596	22	LINESTRING(312350.6200695201 5035876.323281761, 299538.5894582985 5042536.8445066055)
1598	48	LINESTRING(316948.3111550542 5040019.724973102, 300382.2476013499 5040823.346426908)
1975	21	LINESTRING(305388.15992890566 5039824.895838437, 300046.8516654962 5041593.589546105)
1608	24	LINESTRING(312730.2047319402 5038392.7108601555, 299565.95727166225 5040011.857073387)
2609	24	LINESTRING(312323.1939384171 5048567.271779081, 301059.799088275 5045129.400525207)
2320	26	LINESTRING(306244.9691373073 5037498.438527398, 300275.0251369626 5040099.392132792)
520	25	LINESTRING(310407.6487917788 5040752.450299691, 297442.36109255435 5044451.768248309)
1952	37	LINESTRING(309976.9779490354 5034087.126236807, 303209.3319724712 5051353.765143804)
2837	48	LINESTRING(302866.73078305024 5043007.675840305, 299663.79191137094 5040328.414569756)
1704	24	LINESTRING(307557.84855427773 5041789.462619949, 300034.8648004112 5039983.490860184)
376	29	LINESTRING(305382.54702512413 5034247.891980274, 295544.0905697319 5054604.93595825)
2746	32	LINESTRING(305662.4476889453 5036991.057380179, 299058.0142178784 5050146.407176934)
1519	34	LINESTRING(304499.5995308438 5039296.195374991, 300153.01943000953 5041518.392029449)
2869	20	LINESTRING(304618.10592659516 5038322.503491881, 299643.09539451206 5040843.343272657)
497	26	LINESTRING(309880.560791977 5038229.632684213, 299626.29237164836 5040150.021776594)
2665	28	LINESTRING(310241.22822680796 5037012.111217014, 298854.52923742094 5039599.104413025)
919	27	LINESTRING(309326.04400013195 5035222.194350542, 299464.4608069632 5039957.091007918)
2892	38	LINESTRING(305875.74708840466 5036996.0621112995, 299652.04371366143 5040896.847554149)
2327	33	LINESTRING(316155.9986786217 5041762.871839665, 299205.8947092911 5040090.403855986)
1844	60	LINESTRING(306490.22018529853 5036144.6472268235, 301735.7612216924 5049785.983451114)
538	20	LINESTRING(306857.2122754666 5036722.185539762, 299255.09499752795 5034331.788621639)
344	33	LINESTRING(308286.837454344 5051706.846246935, 299348.5900616307 5045559.9384182645)
1954	23	LINESTRING(307283.9741661148 5036804.679074557, 301943.62887802115 5050821.424676179)
2809	29	LINESTRING(306442.46713589405 5037710.478609436, 298402.87631438853 5041077.97029172)
1512	40	LINESTRING(307146.6854174151 5041981.359156833, 294847.66591902694 5038243.033632829)
2610	26	LINESTRING(312302.362428214 5048458.871578141, 301049.9560716529 5044973.907302405)
2754	41	LINESTRING(309951.0865465188 5049272.6703211395, 304112.5575348055 5057633.808651249)
1267	32	LINESTRING(304668.00535438093 5043878.525398885, 300085.5053183192 5041799.882049741)
2597	26	LINESTRING(311955.9568218039 5038608.23656515, 299600.05049926764 5035174.067196755)
312	26	LINESTRING(308428.0390566836 5041954.752135779, 297835.6477004967 5042574.691479507)
53	24	LINESTRING(307452.36249485327 5035468.732996424, 300509.0386012693 5035475.770722959)
72	23	LINESTRING(309415.7489637419 5035910.548236571, 295092.638835568 5040219.896643071)
2943	22	LINESTRING(312541.0536584954 5039482.997191599, 291071.33642758493 5043409.104827027)
1778	27	LINESTRING(312340.9613519604 5037757.036612795, 289136.07493279956 5036315.460148081)
2984	30	LINESTRING(305288.8958122178 5040515.609201663, 300030.6409447278 5040272.014553939)
2989	36	LINESTRING(305856.6361235615 5039236.450858547, 299212.14579378715 5039875.979433411)
2772	31	LINESTRING(307172.88656410325 5033541.069171643, 295884.7396905512 5041381.683129706)
972	31	LINESTRING(306059.0546616932 5045058.202941116, 295207.7279862578 5040335.223593193)
1825	24	LINESTRING(307237.3251371173 5040453.6516342135, 300484.1466697498 5045862.1687543625)
331	45	LINESTRING(309341.634117514 5036823.884760376, 299237.90336051455 5039768.063499176)
2584	28	LINESTRING(307263.4298205429 5043951.862832198, 298809.86802690814 5050771.163455509)
548	29	LINESTRING(308749.0423045058 5036950.177888941, 299245.4357112411 5040077.113007428)
304	28	LINESTRING(303519.955970831 5043126.142827207, 298651.16077941837 5047405.066316507)
842	33	LINESTRING(307007.7677719645 5041325.677833949, 299947.9292223515 5040147.906622327)
2633	26	LINESTRING(317971.85565574374 5042670.903919635, 294934.5362936905 5044982.163029458)
2931	33	LINESTRING(304799.8737177872 5041694.343648134, 297393.3941229925 5042817.340535214)
2264	21	LINESTRING(306773.2150323463 5037038.016494762, 301012.6925675632 5036049.076395304)
2626	32	LINESTRING(305584.02681501413 5035534.375616256, 295899.58003826527 5044191.979684742)
168	38	LINESTRING(305684.4438553559 5039955.29597714, 298649.83323273656 5042004.031189716)
2432	58	LINESTRING(303657.4254029304 5043305.804138799, 295821.2581678634 5040962.966802102)
1280	20	LINESTRING(306959.2984249151 5036803.259861018, 296972.96613704873 5037305.5289887)
1124	35	LINESTRING(305459.3263799659 5041124.637753517, 302118.72434307943 5045539.417025748)
755	34	LINESTRING(308927.1380573077 5036322.22996259, 293542.79333629773 5035638.365197692)
433	20	LINESTRING(307848.98198656755 5043052.905420161, 301198.4379191423 5035151.344268183)
1770	38	LINESTRING(302880.69964408246 5043259.064861042, 299745.4925516368 5041257.254221191)
21	23	LINESTRING(307895.14294427243 5045660.335652609, 296329.06637998327 5046823.326016682)
2807	18	LINESTRING(305753.63251487736 5038998.233801896, 298024.14062239026 5045195.512382979)
2860	26	LINESTRING(305815.40374513663 5044919.812377403, 293741.5363345582 5045542.252004152)
906	28	LINESTRING(305605.366519554 5042217.446978745, 296165.03962934983 5037072.305360658)
2039	28	LINESTRING(308693.9868181177 5039347.047759846, 300374.73608269193 5040627.138262563)
538	20	LINESTRING(306871.0276910687 5036690.471366167, 299312.11651712377 5034372.078654531)
2614	23	LINESTRING(307004.2201269617 5039774.4605201725, 294231.1522785335 5043296.964150327)
286	28	LINESTRING(306269.0542137752 5045547.252029927, 300553.8435029661 5043596.6494422285)
1287	38	LINESTRING(305743.78711365705 5035321.858848135, 298578.04195804213 5040805.413757895)
2439	46	LINESTRING(306961.0443917012 5038332.547145361, 298813.99219328177 5039806.1989603015)
1057	41	LINESTRING(309593.72304417205 5048651.288189554, 300215.39788074483 5041457.448293994)
264	33	LINESTRING(305762.5629632525 5037800.579271593, 300882.43613906996 5042452.958431794)
2489	44	LINESTRING(305765.15997580625 5040314.498643356, 299913.21990446054 5042925.773779818)
2123	30	LINESTRING(309931.35536652285 5048446.613242319, 299239.3882504127 5040160.963457042)
966	40	LINESTRING(314127.5941768713 5036610.23393046, 300131.45169229683 5041593.946028935)
919	27	LINESTRING(309308.42827431805 5035185.887848616, 299453.4625369111 5039903.17471075)
2322	32	LINESTRING(317028.1797242784 5044165.609908835, 299219.8030047525 5040511.754773936)
1850	28	LINESTRING(308796.35419258755 5044685.274176196, 300823.61667140224 5042610.052187138)
2150	26	LINESTRING(319413.683739593 5044459.292010444, 296100.6165022952 5043019.687150395)
2330	36	LINESTRING(305905.10965747805 5033663.159933243, 299980.5204814541 5040082.466323289)
904	23	LINESTRING(305875.50075948506 5038371.715833475, 300300.3583637289 5039198.008520986)
2730	21	LINESTRING(311872.48715378874 5043532.968410758, 295326.58434540784 5041981.473220802)
423	24	LINESTRING(310396.6817602454 5038874.213151893, 299317.4493258169 5039840.767785227)
2117	33	LINESTRING(310577.73288647854 5038181.694144318, 289036.84737107024 5038184.416956268)
671	23	LINESTRING(303611.20634118706 5040949.761890727, 298574.95358444576 5046257.206423505)
1954	23	LINESTRING(307213.11321228975 5036813.812140177, 301887.429720668 5050776.589893067)
1199	23	LINESTRING(308079.3223759437 5051690.174040571, 300043.9552104367 5040636.360062097)
973	22	LINESTRING(308091.81323092093 5039200.14945791, 285357.60094028985 5035466.759656269)
2739	22	LINESTRING(312534.9083992137 5040477.52718628, 299952.5844008576 5035802.181304826)
725	23	LINESTRING(317216.92628739093 5043607.925763057, 302907.2525060159 5051795.804889126)
860	24	LINESTRING(310370.4705361028 5033683.41788193, 275527.9491364946 5036642.301103828)
1037	28	LINESTRING(308602.09615084715 5039155.726254891, 299576.8689252433 5040447.481123713)
2551	19	LINESTRING(304262.93119521835 5040481.993659722, 300630.0966746978 5046179.476032164)
518	29	LINESTRING(306134.80757470895 5036473.8250617515, 292904.8454878895 5039356.56134951)
2870	21	LINESTRING(304909.78686746344 5038374.253556998, 277292.3227061427 5033725.730516548)
1912	26	LINESTRING(309766.27357871673 5036804.556629147, 303147.7318117556 5049287.475579417)
14	26	LINESTRING(303103.76870104094 5042689.627623288, 295676.9972163007 5039329.847124538)
2181	31	LINESTRING(308379.17211874604 5038791.468956962, 298732.12516403804 5039652.226204902)
1958	28	LINESTRING(306657.5973781796 5043842.850187429, 297929.38573250064 5044827.278139621)
2129	17	LINESTRING(306565.36137917667 5036660.445040915, 299769.9985772709 5040170.646367912)
664	32	LINESTRING(307281.19892041385 5036665.327185427, 292346.4209271165 5048041.50414735)
459	27	LINESTRING(303826.17306084424 5041139.019551557, 279485.140975398 5032373.24333888)
381	23	LINESTRING(308013.530082568 5033059.505147657, 299065.7987345023 5040151.871992327)
13	27	LINESTRING(314292.87747425376 5040538.824100478, 302574.85099498037 5051254.592411977)
859	35	LINESTRING(308766.67435544427 5042755.14284013, 299529.94244138454 5040790.165666154)
2381	44	LINESTRING(308977.3506119388 5033883.718501355, 285231.15651589434 5035359.274556039)
2477	40	LINESTRING(315090.1339995846 5037765.018105391, 299733.08515231486 5040126.959380501)
2468	22	LINESTRING(308460.1446041859 5039855.956050843, 299951.08179014706 5043078.77542857)
1436	28	LINESTRING(308117.04847409285 5045544.404146149, 302957.1391888531 5040573.42044052)
2536	34	LINESTRING(308805.87569170346 5045207.263014091, 299721.98099185084 5040407.829141596)
1786	26	LINESTRING(310492.6546111015 5036836.174695271, 300380.02989552444 5043225.753420513)
1914	23	LINESTRING(309701.09847316676 5050073.915107671, 300917.6901536364 5047589.4079827415)
1197	35	LINESTRING(305094.22754659643 5044064.255832859, 271706.2045880897 5030578.972808701)
2828	37	LINESTRING(308714.21745429636 5037102.249738662, 298486.7032290319 5042148.740092014)
2876	35	LINESTRING(306122.5878870675 5038077.857376244, 296331.03599853424 5037310.348831265)
1884	37	LINESTRING(317028.05272891966 5042275.397724698, 299206.3216533718 5040341.36522197)
1610	26	LINESTRING(308094.54495299526 5051845.839037631, 299710.6480447715 5039897.697056604)
1284	30	LINESTRING(311860.6328581751 5040297.544181628, 298619.94497815735 5043965.106400962)
1849	38	LINESTRING(312999.0788934265 5036987.401014663, 299417.8166359292 5039854.22797733)
1927	18	LINESTRING(304288.210412478 5040374.8186346935, 295916.72797709896 5037900.700973701)
280	59	LINESTRING(302985.40717549244 5042716.10209221, 298187.98592218995 5043135.067479163)
2318	49	LINESTRING(307899.5543054347 5033870.261288161, 298851.10835471365 5040656.507263848)
2054	18	LINESTRING(311994.4566073129 5048256.663694662, 299739.80751306727 5046287.754775143)
508	34	LINESTRING(311697.6563255233 5036747.506843136, 300480.8798075249 5038489.817442592)
1290	31	LINESTRING(307556.8076379571 5045034.969893318, 301323.8069480596 5039525.891944844)
240	20	LINESTRING(304554.9426179953 5041806.93063442, 290317.8540831574 5032854.626040648)
1651	23	LINESTRING(306336.96377092943 5041838.989884629, 299286.001659726 5040344.228416416)
89	35	LINESTRING(312870.2040843983 5039044.746354902, 293548.63064722274 5030662.186873004)
1022	33	LINESTRING(309340.02630616433 5042723.622444713, 299631.59815314785 5040625.08541821)
2067	29	LINESTRING(314330.1958447157 5040751.512671875, 304287.0612608552 5059696.140139091)
2886	43	LINESTRING(304681.7998554339 5037850.194845439, 299478.3801263219 5040972.030215368)
226	36	LINESTRING(318344.34766390204 5044633.4192000255, 303400.26822609204 5049919.482489606)
929	35	LINESTRING(305239.1635003358 5034681.502758654, 294870.2869372709 5042610.240449428)
925	38	LINESTRING(304190.2125110846 5042432.069333714, 299233.3146675393 5040429.497802141)
1334	21	LINESTRING(303885.9110149028 5041034.279242876, 298481.1357034525 5039403.428422312)
391	17	LINESTRING(304089.1618950653 5043054.273588368, 299132.1854330691 5052144.850754612)
688	22	LINESTRING(307191.0540731495 5042793.409289547, 296771.992877901 5046983.005095119)
1314	30	LINESTRING(309541.1474579222 5042161.256898947, 299132.99682346423 5040057.648587308)
1569	34	LINESTRING(309564.81935065956 5039945.500828666, 292429.783801155 5045701.2993401205)
2685	35	LINESTRING(307844.1884569316 5033305.717408858, 299199.16203723947 5039809.1490551485)
1394	34	LINESTRING(310368.27215598687 5036988.230228865, 298954.1093904426 5040273.178252942)
709	29	LINESTRING(306621.3600100236 5041749.427740998, 293325.567701757 5047099.023439645)
770	33	LINESTRING(306057.16032886866 5035895.221457025, 299034.08268157835 5040306.466414481)
77	37	LINESTRING(307843.8232060076 5042765.511914035, 292394.3509165298 5039784.72924669)
1503	25	LINESTRING(304449.0878235747 5044635.729970477, 293228.0598989688 5047145.287017038)
550	18	LINESTRING(306749.7580235283 5039975.6483183345, 294807.4747707315 5039738.009762651)
337	38	LINESTRING(314920.3244545603 5043984.513022844, 294363.44694602094 5033192.185973607)
2408	23	LINESTRING(306169.40563676757 5033397.03015815, 300265.55256348586 5040796.244017724)
1499	18	LINESTRING(303856.9771057047 5040902.652583785, 298772.34135934483 5040260.030171881)
1166	29	LINESTRING(305542.4863273289 5033937.742405722, 299600.5081526928 5040143.248111192)
1023	27	LINESTRING(310064.6480387436 5040705.793972014, 299887.4939039722 5043145.831680046)
1614	34	LINESTRING(309112.9426056843 5045149.129536207, 303569.3609081249 5048530.367870761)
982	32	LINESTRING(305945.74008867564 5047542.053990178, 300469.25682876224 5040552.047453618)
742	33	LINESTRING(308058.38080234104 5046492.213902103, 299085.7155156541 5040537.4322962295)
2748	35	LINESTRING(306190.5786713309 5033446.089683672, 298705.8605762007 5039394.971902805)
540	34	LINESTRING(307387.41019745107 5032606.84941714, 298706.9989252125 5039703.7351267515)
965	37	LINESTRING(307040.0608010881 5042955.993699985, 300069.3200927593 5040505.220924959)
1443	26	LINESTRING(307085.38938632107 5038871.741264729, 299347.0930242868 5035198.1197086405)
2026	31	LINESTRING(305981.5019820949 5037406.363009781, 298782.80637245375 5039617.97875095)
2821	21	LINESTRING(309025.02594598645 5038459.236921428, 300152.42134873214 5042123.2196780555)
83	27	LINESTRING(307600.0178641635 5035776.29320043, 287792.86690794316 5043940.287540495)
1595	26	LINESTRING(307658.7515466701 5041411.36025783, 299173.48352681263 5040336.84398038)
2434	17	LINESTRING(308286.3727003427 5035044.95259017, 285405.1839633326 5035395.723626615)
2575	20	LINESTRING(305780.44305167464 5034855.6764346035, 298384.56039867544 5044156.838671391)
2491	23	LINESTRING(305299.2659586203 5035326.227671395, 298468.457907589 5038676.739991486)
2661	27	LINESTRING(306244.41624581517 5040058.436342149, 298925.49111335917 5037673.165292296)
804	22	LINESTRING(309177.14871747245 5055279.095338944, 299161.5652671068 5040113.591437762)
1300	32	LINESTRING(309406.3704791701 5043435.19804588, 300497.8956707885 5039755.249828982)
1691	26	LINESTRING(309389.2428062454 5047050.136611707, 302831.8213225551 5040784.407519134)
2335	54	LINESTRING(305410.63098532433 5043003.454198543, 299608.0937823537 5040955.485358504)
778	36	LINESTRING(305618.562650058 5034839.4597791005, 293119.18627820554 5044904.848125039)
446	21	LINESTRING(305220.65611052566 5041382.091098682, 281212.2195086147 5041441.1518122535)
2327	33	LINESTRING(316125.67821465695 5041798.065626353, 299225.409355274 5040093.393863905)
2358	27	LINESTRING(305936.1365396702 5035810.757552958, 299245.253755508 5040370.663140719)
1295	28	LINESTRING(306202.5201850392 5040984.886836915, 299637.7504373712 5043208.508528671)
139	44	LINESTRING(306270.44928219164 5043420.7772709895, 295675.04047668574 5040525.090424306)
2528	29	LINESTRING(306115.16755816026 5046382.298400718, 295143.93093680625 5040604.324420022)
2888	36	LINESTRING(310221.8895914733 5050715.081110985, 298030.643757336 5039958.514855426)
2627	27	LINESTRING(310218.1573028424 5037011.517487003, 299872.27564840735 5042918.809509709)
2504	39	LINESTRING(305405.355369219 5043373.621065308, 300408.42338268366 5039237.28890108)
1550	36	LINESTRING(311787.3725694842 5047518.182690156, 297975.89002921985 5054659.294429986)
2413	36	LINESTRING(308415.8046968156 5050708.644665328, 298688.563378363 5039616.382777784)
1262	28	LINESTRING(314538.12866536976 5036582.265340443, 298270.94680495514 5039100.465379925)
79	33	LINESTRING(306690.0003263793 5042271.356560213, 299479.79450506566 5037702.483018062)
1194	22	LINESTRING(304304.85388390184 5044800.242484044, 298208.6683487954 5042184.783250226)
521	22	LINESTRING(310645.09769679804 5038145.225343063, 299933.3581411274 5040144.395317233)
1893	39	LINESTRING(312478.17156441015 5037876.848188569, 285418.346109804 5035413.2036471795)
744	26	LINESTRING(308978.8723273013 5042551.458455587, 285236.60428361956 5035406.732151703)
1824	30	LINESTRING(307048.7609018034 5040487.452442373, 300552.394458518 5045880.003215053)
2940	23	LINESTRING(312845.7176778441 5039782.049277565, 285341.85213457525 5035589.343105627)
2919	28	LINESTRING(308256.7128902071 5041174.085682536, 299873.015252525 5041586.05374002)
1605	34	LINESTRING(306626.5253493907 5033933.808796682, 295183.1191825537 5040077.765319351)
1037	28	LINESTRING(308630.0982513912 5039141.250870106, 299598.3649858306 5040372.086306111)
1245	29	LINESTRING(307185.9182288045 5046398.747636384, 300464.38328091684 5041887.337106247)
2479	22	LINESTRING(305138.2612178671 5043925.963331573, 301102.2679340956 5047819.932464244)
2588	46	LINESTRING(307826.0788136926 5036818.838110533, 294473.6294646791 5044246.74790479)
2296	27	LINESTRING(307242.0481963693 5038278.774252925, 300365.8921950738 5041646.362994992)
346	23	LINESTRING(307472.95198023034 5040213.347818548, 299612.52863598225 5034984.509994614)
610	31	LINESTRING(305993.77050672617 5041844.8939686585, 294666.08265705494 5038588.997231483)
2696	27	LINESTRING(306761.49814660434 5040276.261202071, 297248.0791655323 5041965.5195488455)
2434	17	LINESTRING(308290.12768249784 5035053.391832839, 285405.1525323905 5035397.474052759)
2964	25	LINESTRING(314100.2695934117 5040523.957201854, 295640.0124706614 5040760.321826248)
1158	35	LINESTRING(306871.1966796331 5037219.069314713, 294236.0774774261 5038285.970053737)
1811	20	LINESTRING(305986.45707815513 5041624.198644246, 300039.95315151295 5041891.383390087)
2192	27	LINESTRING(311238.2866892758 5038374.314327917, 296576.84817384003 5036467.471229465)
2709	37	LINESTRING(306487.57016323775 5047119.119986275, 275049.77235693805 5039206.128055825)
2072	34	LINESTRING(309311.94659891404 5041533.7018057695, 294877.27539980895 5050989.045842916)
1412	40	LINESTRING(305879.8746230255 5046808.531052987, 295267.8212561826 5040602.798734498)
2893	39	LINESTRING(305713.27158102195 5036982.472501025, 297755.2351748019 5039690.7723474195)
1020	42	LINESTRING(305456.5264454011 5040998.838280993, 299196.9773010582 5036946.006383413)
103	26	LINESTRING(311036.83977212006 5047018.066426264, 300762.3598169681 5049575.03455235)
201	25	LINESTRING(306836.5035131083 5035545.835846773, 278795.96713025024 5036072.991400473)
2693	35	LINESTRING(307200.74929514725 5034957.418806954, 298598.10796927754 5041072.790574143)
