name	weight	coordinates
2270	23	LINESTRING(306809.87224842655 5048149.369437756, 299650.97785765846 5041658.804605095)
31	30	LINESTRING(314438.9967064291 5040727.30155099, 301236.16411185643 5052556.114144263)
1561	25	LINESTRING(308187.9925326061 5031896.177682651, 302397.7662827476 5051274.433713011)
2476	35	LINESTRING(308862.52372321207 5038195.267747519, 282943.4844989833 5034331.113532024)
2905	33	LINESTRING(308972.0445360781 5037478.190380809, 293919.9368828721 5037498.433355731)
2733	21	LINESTRING(304380.2051513235 5042166.290250834, 298331.7590865518 5038739.010771432)
1220	23	LINESTRING(306758.1450185053 5035770.713227422, 299248.0160083124 5037704.106016462)
1554	34	LINESTRING(306982.81687872595 5034150.134186681, 296858.2694464632 5044930.02785212)
2760	21	LINESTRING(307663.46532380953 5046638.512879385, 298854.0193407155 5052069.8115267595)
49	31	LINESTRING(307402.5531997687 5043131.888145661, 295554.3945012566 5040096.136789188)
1104	43	LINESTRING(308338.53722711594 5041138.073819234, 299271.5934531879 5040455.450555517)
35	33	LINESTRING(307150.8882226881 5048693.546998719, 291977.78956200706 5046613.664147061)
641	27	LINESTRING(304402.31478449836 5043413.568186252, 300160.42737789586 5041740.7459218595)
655	23	LINESTRING(307294.08201807254 5042463.825987692, 297046.4280265206 5043512.521012637)
2056	20	LINESTRING(303361.3137308419 5041749.923645636, 299729.369844758 5040611.769248774)
2716	44	LINESTRING(306848.63874113344 5035543.701192114, 298113.52299457 5042592.867189822)
1905	27	LINESTRING(305654.9329269603 5041137.933578573, 300883.44163451146 5042275.704993915)
2635	42	LINESTRING(307965.2552811397 5035021.296023838, 295538.55966179055 5040446.49809979)
1874	34	LINESTRING(305924.69598466385 5045356.085564471, 298946.9261652098 5040431.121107305)
1677	28	LINESTRING(304020.3594964555 5039945.617446258, 297052.4921991269 5045871.727091022)
551	22	LINESTRING(306941.6691569901 5039895.653005355, 294827.78282465995 5039619.325664811)
2095	34	LINESTRING(308404.32593445247 5036990.39572079, 295478.87739304226 5040496.795194009)
303	23	LINESTRING(306351.00656538625 5038236.6445015855, 297716.9303835905 5032374.001700628)
2487	36	LINESTRING(305881.4273163328 5037131.023995282, 300129.6132479343 5041463.173582343)
1868	25	LINESTRING(305857.29302404367 5047212.5594736105, 299485.85599920247 5040206.460430509)
1464	28	LINESTRING(311052.9287085139 5038495.554312942, 286989.22709541913 5037427.049630477)
915	33	LINESTRING(305488.20254508115 5044732.334526291, 301237.1125465725 5042134.764859511)
2821	21	LINESTRING(309065.9428649296 5038432.461296509, 300206.87359372486 5042055.301530599)
2701	27	LINESTRING(303524.75871277746 5043860.414593526, 295361.13415701326 5037172.799357371)
2648	36	LINESTRING(305002.6392437443 5043383.932900741, 299688.73318299965 5040040.38322811)
1693	24	LINESTRING(311975.4502875898 5049561.85632799, 294988.51914187655 5040228.9229920795)
561	28	LINESTRING(312468.8626038097 5038189.9494579565, 303843.15477772756 5056906.168375336)
1276	33	LINESTRING(312952.70353523485 5040393.072249927, 298845.1248568147 5040046.844360613)
695	21	LINESTRING(318417.8005942046 5042295.2665636195, 300612.24461986363 5045712.827739892)
2096	27	LINESTRING(308460.789665997 5036951.621438243, 300521.7309816519 5040962.035992663)
2178	22	LINESTRING(310872.59087503556 5038819.905231102, 291292.3538908315 5041525.062783413)
1193	29	LINESTRING(305048.1118371882 5043070.193338285, 295601.0380952762 5051339.148888431)
1517	36	LINESTRING(309930.78966131085 5036929.105119997, 293752.8749316493 5038844.629720201)
640	30	LINESTRING(304498.91209188703 5043558.819129904, 299864.3186758517 5042944.116131182)
2008	25	LINESTRING(303943.6524050011 5039691.463660596, 294457.93485672784 5045673.345756409)
634	36	LINESTRING(306036.0015592017 5045379.9537078785, 298916.48009214684 5040013.656830996)
2044	30	LINESTRING(311878.77838137804 5040794.183438929, 300647.2378036904 5043815.642407362)
1613	13	LINESTRING(304928.07010500773 5045699.943126634, 300176.9331094158 5041204.458353729)
1678	31	LINESTRING(314213.1660047995 5040668.941332109, 301135.8579085423 5045376.834419369)
1496	22	LINESTRING(312680.3348657326 5037980.155122785, 300356.9872269649 5040041.46687208)
1918	29	LINESTRING(307350.81027597125 5036278.29942076, 301467.5832098728 5048670.882742296)
139	44	LINESTRING(306278.6237675865 5043435.0385224065, 295741.991039553 5040427.923693098)
1837	24	LINESTRING(308097.77943665616 5044148.012545944, 298466.49402767356 5051335.512693269)
1719	40	LINESTRING(307927.38615340873 5048585.714986496, 299276.71513203875 5038092.893259379)
1281	27	LINESTRING(306877.0964549635 5036843.924431338, 296997.8481228196 5037261.82744063)
535	31	LINESTRING(308363.63043277257 5036175.210289679, 295586.7792190175 5035875.430754371)
347	28	LINESTRING(307471.0588418856 5040006.192802287, 299682.2211165581 5040975.041366433)
862	20	LINESTRING(307197.44834924984 5042212.716392595, 300367.985826578 5040559.926006896)
2368	26	LINESTRING(305324.4872861631 5044171.271270376, 296797.98115786654 5048087.57641149)
2433	57	LINESTRING(303662.2422736483 5043566.70645592, 299406.2460270599 5040006.393455291)
1431	26	LINESTRING(309307.8575337932 5052126.275298029, 299048.90936286334 5042394.254199971)
967	45	LINESTRING(313920.7393451175 5036498.57486345, 302872.8728798138 5040616.257646274)
434	22	LINESTRING(312989.77543477714 5038118.141820975, 285194.93771886826 5035663.824424981)
2922	22	LINESTRING(307535.9628419092 5034407.297942163, 296648.7924587948 5037494.434446958)
1616	26	LINESTRING(312059.25739003427 5048217.910150158, 300348.69214469794 5046121.16736347)
2258	17	LINESTRING(305011.0061555655 5040935.50885359, 299038.6556323149 5039272.945135877)
1900	26	LINESTRING(308015.0714413473 5041523.3578573335, 300115.25187029724 5040800.430934892)
1456	27	LINESTRING(312430.2227458473 5037780.200134214, 288966.4118160556 5035778.905098041)
2358	27	LINESTRING(305924.01997548185 5035733.571299128, 299303.3836783657 5040313.082798053)
395	30	LINESTRING(309000.1335463124 5034324.9134548865, 299091.18195769645 5040361.592259761)
2434	17	LINESTRING(308239.19868919376 5035082.973665042, 285396.42409022036 5035480.450364395)
381	23	LINESTRING(308010.83263474336 5033003.641450108, 299152.6272695414 5040063.848471569)
2063	32	LINESTRING(309821.8512133402 5039719.667853689, 299336.16276369814 5039894.311458965)
1820	29	LINESTRING(311452.152991896 5036446.145588478, 295776.29810152185 5040568.30034257)
2106	24	LINESTRING(314223.63571733783 5036221.004008591, 298256.3345798873 5050519.172185349)
260	20	LINESTRING(305071.2653787809 5043766.150090261, 301461.2998282155 5039898.078340426)
2860	26	LINESTRING(305810.5477334287 5044927.847430049, 293760.4517216963 5045558.297377502)
2754	41	LINESTRING(309930.43752019526 5049284.061768039, 304156.8115104845 5057616.15073981)
1422	24	LINESTRING(303686.70568549196 5044065.679733482, 300939.2760193672 5041679.190047681)
2805	20	LINESTRING(306315.7618052825 5047384.613781388, 299240.8429863881 5040618.5595732685)
515	20	LINESTRING(304329.9792152466 5040230.101249767, 300532.4119026972 5039602.004605625)
1019	27	LINESTRING(307821.70764421375 5046054.5315007465, 302222.07825014764 5041853.282306025)
1917	27	LINESTRING(307959.1590939533 5044331.756015894, 299023.1353545164 5034842.457738203)
2781	58	LINESTRING(306289.4894079544 5037145.04688168, 298507.53720332263 5039634.411254331)
449	57	LINESTRING(307806.1822099717 5033436.261115652, 298227.4713589364 5039014.275426857)
1929	29	LINESTRING(308591.7938768698 5053770.352695503, 288054.9653778424 5038777.032372447)
2112	23	LINESTRING(307772.1284118997 5048112.656325015, 301560.8562554217 5050023.450665688)
2281	22	LINESTRING(309365.11880307645 5051183.032598284, 297400.66373968497 5056006.04450091)
1684	31	LINESTRING(312613.38542934606 5039446.545340084, 302070.65534575906 5042364.086293298)
349	29	LINESTRING(309362.34662485484 5037111.318072021, 299190.90310523915 5039836.949640103)
524	33	LINESTRING(313819.5963971849 5036258.943069589, 299611.621778606 5040841.756818149)
4	16	LINESTRING(304985.8702399412 5037528.152659918, 295102.61195898044 5030933.444469765)
575	26	LINESTRING(309129.36203735264 5050359.199523527, 293936.0808249756 5035003.497954188)
2778	34	LINESTRING(308906.6743055372 5051051.402642179, 299604.7949991388 5041010.674948469)
352	28	LINESTRING(306522.90922296146 5036437.953256656, 288690.855572117 5037517.772400412)
305	17	LINESTRING(316905.37043201964 5041935.442099201, 300480.3894311 5040964.7214169195)
2117	33	LINESTRING(310625.7333782038 5038231.751511587, 289006.12571485614 5038185.811602059)
413	37	LINESTRING(307977.49596300663 5033541.972467956, 299421.19992346043 5039690.720662523)
2092	40	LINESTRING(308406.68143742037 5045243.831860947, 293800.21728027414 5045713.151437142)
1185	33	LINESTRING(307499.4857715326 5043165.792801182, 302030.4060724345 5045330.890073217)
1927	18	LINESTRING(304373.3165544694 5040323.537037637, 296008.6375882394 5037827.531104987)
966	40	LINESTRING(314169.33263266407 5036652.869366893, 300063.2351329866 5041610.424878171)
2471	27	LINESTRING(312015.6215055322 5048022.17613916, 302018.2180228461 5050057.117577382)
1973	35	LINESTRING(305551.1867214866 5039898.599913817, 295383.2454767652 5040351.741450813)
805	38	LINESTRING(305488.63412005635 5042594.506798141, 277185.35055527 5036677.166913727)
868	29	LINESTRING(309007.4174170659 5036076.6764643155, 299984.6471506407 5040638.272365012)
2973	24	LINESTRING(308122.7167136042 5049821.0335231535, 299086.1802200653 5039682.682103053)
65	51	LINESTRING(304982.3996298868 5039622.751583199, 300449.14035955194 5051552.390741409)
1816	26	LINESTRING(309791.0805093966 5050128.26839553, 290645.85380075657 5043326.982851353)
794	32	LINESTRING(304773.5543703389 5044579.506868607, 298231.2245921596 5038772.073435434)
2038	21	LINESTRING(308668.70965261455 5039315.4154045, 300382.87739541417 5040464.839913137)
184	29	LINESTRING(305182.50072564586 5043993.399246816, 297182.80294100574 5042686.974265077)
533	35	LINESTRING(308612.2393051206 5035770.927009012, 299392.65841989685 5040122.79022296)
804	22	LINESTRING(309143.20893454045 5055295.708840589, 299163.78168094635 5040117.474822258)
2102	28	LINESTRING(307691.5516083787 5046958.056498593, 288015.7190995825 5043931.424459689)
1932	32	LINESTRING(308377.0004932268 5046137.546840194, 299485.27686408325 5041566.005032146)
534	28	LINESTRING(308406.89816945867 5036218.104240909, 272039.73841171927 5031348.872765964)
2948	26	LINESTRING(310889.4178991992 5039002.475438052, 297765.37809212063 5039855.603845181)
204	31	LINESTRING(307027.7674315209 5039271.160567194, 300037.4698509947 5043130.9018059075)
245	26	LINESTRING(307018.8180473988 5037652.814846048, 297820.7579332899 5038900.457497202)
991	23	LINESTRING(305737.77500112925 5041804.511316464, 288894.3572954542 5035352.690564803)
1840	36	LINESTRING(309128.4490557364 5033696.79015178, 298677.3764881447 5039817.502100095)
709	29	LINESTRING(306662.55583445774 5041814.428891537, 293324.19904415915 5047145.705286208)
1691	26	LINESTRING(309424.45162485697 5047073.512772906, 302867.48518682434 5040798.374091975)
2083	29	LINESTRING(303765.6068076509 5044204.834331658, 303449.2312854074 5051930.889913135)
2222	21	LINESTRING(304577.8399477669 5043105.865973519, 291006.70858000073 5042416.892338148)
1725	40	LINESTRING(304815.3957738449 5043596.186106348, 300796.3679484824 5046056.811016628)
1680	27	LINESTRING(311825.4209512206 5040667.050762204, 297840.04553993884 5037309.415207476)
2302	27	LINESTRING(309062.1548248836 5042251.75823482, 299076.22531076364 5043632.941000337)
1074	28	LINESTRING(307272.48545630736 5044087.619034367, 298534.1357667309 5039597.753057229)
620	35	LINESTRING(308435.3810241258 5046180.2079263, 299394.16174702236 5040239.943237326)
2741	29	LINESTRING(303945.0709123155 5041948.4794902485, 295627.40378328983 5043360.325933724)
1950	46	LINESTRING(306200.41962746985 5043161.672206661, 297164.5112182051 5034502.91811104)
667	44	LINESTRING(309254.82787011436 5039001.320186812, 299628.0499675568 5040033.822801664)
522	24	LINESTRING(308123.1281521982 5034013.003452411, 299231.7210169287 5039806.738355538)
1924	25	LINESTRING(308602.8538672236 5044517.947516935, 295527.1772396973 5040346.771519142)
1541	27	LINESTRING(307170.70375852345 5048699.221855943, 295777.73068733275 5046128.754330983)
1532	28	LINESTRING(308532.6580639106 5052240.31198025, 302682.0801336125 5040568.563767975)
2091	34	LINESTRING(308192.00967849215 5034862.402738323, 299500.2296810875 5040030.872153953)
587	19	LINESTRING(312013.46423373575 5039375.110010143, 296888.01735688903 5054891.541014094)
1025	23	LINESTRING(305138.85987804603 5045457.556666648, 298513.65190048155 5039813.544725623)
354	19	LINESTRING(310822.734803857 5040513.7795429705, 297567.15459754626 5032711.042516166)
1374	33	LINESTRING(303180.7028447384 5043014.413924676, 286554.9351361864 5039084.28174788)
2407	27	LINESTRING(306329.4573558274 5033679.523644377, 300660.41594170214 5044554.497606722)
1703	29	LINESTRING(306373.1600538347 5038159.603355425, 298075.22892449267 5038575.719239817)
2740	34	LINESTRING(306862.8886012229 5042909.02800438, 300031.01082547865 5048105.801844076)
2714	38	LINESTRING(313638.15525392146 5039306.173427425, 285451.11689373344 5035317.186418074)
2352	21	LINESTRING(317191.3617006903 5042250.357380039, 299554.11125270097 5041723.533572869)
2963	26	LINESTRING(311178.4556965066 5047306.361004091, 304427.7791053446 5055796.418496223)
1766	27	LINESTRING(307054.67254218506 5037706.112027378, 299296.87789959775 5040736.348204435)
2708	19	LINESTRING(303810.4399367539 5043557.902486213, 299243.69688597374 5040377.67470953)
2694	27	LINESTRING(303660.5216420467 5040142.729157269, 300593.82351644716 5045881.806235161)
340	24	LINESTRING(306639.78017852077 5044868.79871471, 299966.2955248317 5040200.377955442)
1543	29	LINESTRING(311471.2495875116 5040987.117466587, 289200.37097287487 5041496.469419997)
56	35	LINESTRING(307449.6218389368 5037265.1415766645, 297888.1213435501 5042249.458511482)
2165	21	LINESTRING(304510.9555757368 5040568.404715819, 299430.59356224176 5040439.348119378)
1425	24	LINESTRING(305655.857646302 5034275.510257605, 298439.6225901524 5040285.493585207)
2404	40	LINESTRING(304056.0169099719 5040176.394118446, 298754.6520431155 5040110.191593895)
2265	21	LINESTRING(306949.1193575929 5037199.595562755, 300911.09646288777 5035959.243948858)
1381	32	LINESTRING(311150.87469219795 5037896.340574371, 299630.80237010797 5039999.7824048735)
2301	25	LINESTRING(305884.38141365367 5040937.77413131, 295704.7355467015 5039396.060919769)
223	31	LINESTRING(305391.942671104 5042354.045233514, 305904.3207012669 5061866.722735047)
2143	34	LINESTRING(307933.8198456394 5048166.72285241, 305072.70860881713 5055823.52428843)
1148	30	LINESTRING(309287.46505474567 5041651.356724468, 303580.24293941195 5056991.962566781)
2910	36	LINESTRING(310495.3777656462 5048779.78029279, 297493.4132199431 5038386.480379207)
1717	24	LINESTRING(308013.91047537234 5043538.753918745, 299921.9514081186 5042856.806857419)
871	28	LINESTRING(303135.05439034215 5043123.648862722, 299561.6257270273 5040006.182526931)
419	37	LINESTRING(306348.8950582444 5037112.692856642, 298690.71210187586 5046954.056706607)
2811	33	LINESTRING(303500.40269270825 5040417.386341255, 299693.8109177754 5040251.749298765)
1436	28	LINESTRING(308106.3507024111 5045603.579344636, 302868.23084525333 5040559.56874674)
2853	45	LINESTRING(308424.38174751104 5036005.1220701095, 292373.4353881366 5040096.463815447)
1740	22	LINESTRING(306041.0172606486 5046530.739191557, 300450.6624202264 5046165.605130832)
1090	27	LINESTRING(306154.84094270645 5046138.823449251, 302156.0467147704 5042187.175665835)
2020	31	LINESTRING(306851.47291915456 5038572.1117345765, 296834.68465463625 5038010.601557895)
1860	22	LINESTRING(310416.0722785661 5036978.547135585, 299558.5600777556 5041070.139607661)
964	36	LINESTRING(306928.5875305083 5042914.629169513, 299065.2123983332 5040478.509813642)
2046	20	LINESTRING(305137.46373225463 5040116.0700705405, 299466.65286121954 5040278.983865941)
1958	28	LINESTRING(306615.078983925 5043828.480224859, 297949.62944399106 5044888.412893105)
2645	46	LINESTRING(308521.4310408903 5042286.608077038, 297077.6748995506 5043386.953369412)
472	28	LINESTRING(310027.04915521806 5050372.616318703, 302532.2065673951 5049276.60905797)
2453	30	LINESTRING(303090.25927670504 5041986.328245669, 294513.0021768699 5031272.881592031)
2141	41	LINESTRING(306872.7579632366 5034174.421855063, 299124.4005795298 5041335.278892306)
2955	33	LINESTRING(313179.03851325513 5039316.716294939, 300695.4453185079 5049438.459750516)
1098	55	LINESTRING(317489.2901623365 5042860.721072018, 300391.96878720506 5040342.992604111)
2178	22	LINESTRING(310799.89824288106 5038871.312363405, 291307.7709766876 5041513.895054194)
2112	23	LINESTRING(307770.460565686 5048146.932853959, 301581.6382644207 5050014.580201551)
319	32	LINESTRING(308815.1028844061 5050435.263737541, 299696.64665944205 5041648.5534019945)
36	27	LINESTRING(309137.69493580994 5044832.968823223, 287877.2946489617 5043723.943588914)
678	30	LINESTRING(312245.1993535525 5040675.350908299, 293732.49135793734 5045748.923136951)
1724	33	LINESTRING(304815.1817284737 5043663.791320442, 299083.3706300941 5040292.10376912)
307	42	LINESTRING(305507.7059981534 5032445.356722982, 299214.30383857153 5040085.208541371)
290	38	LINESTRING(314680.4872732976 5037130.799023164, 274752.4183240517 5035029.640810019)
1565	22	LINESTRING(308131.2687392035 5036803.796450935, 300471.51439663273 5040960.287857407)
2671	27	LINESTRING(306064.6652106537 5041464.071578195, 301541.5585215199 5037789.270151268)
2613	41	LINESTRING(317021.2143214182 5043648.274220701, 299301.27290808747 5040389.176511091)
2072	34	LINESTRING(309311.4049174381 5041520.620863364, 294826.99508566485 5050955.729951092)
2599	19	LINESTRING(303793.6013705998 5042384.564093484, 300626.21851222723 5045469.469093584)
924	35	LINESTRING(307694.53736963397 5034904.328054849, 303417.3897800703 5049987.771774073)
118	36	LINESTRING(315047.249081251 5042939.379268106, 297586.0211238714 5045204.734455446)
958	23	LINESTRING(309462.72601447406 5039518.552846756, 298922.09367641853 5043627.272282904)
2103	31	LINESTRING(307995.4594126397 5039272.388341635, 296414.56281317445 5037266.717234291)
1687	36	LINESTRING(311084.0701342262 5048044.526645056, 299489.14729983226 5040171.790714307)
2417	20	LINESTRING(305968.1881800784 5042991.385501459, 299639.65508207417 5041699.701518957)
2149	36	LINESTRING(306609.1564584927 5046812.005255568, 299583.0071399154 5041544.576452274)
947	33	LINESTRING(307886.2076228729 5050108.502183014, 299649.0382424307 5041714.468882789)
973	22	LINESTRING(308061.0215898726 5039232.283792017, 285361.9891907831 5035443.057510798)
1939	27	LINESTRING(306735.26727601985 5035972.324852992, 300171.4621666997 5041507.191547688)
2549	25	LINESTRING(310944.95384111634 5050355.85423211, 300688.7164462858 5039360.149296774)
2075	41	LINESTRING(307651.4567639365 5047805.805933325, 300639.3325240273 5052032.988362633)
2669	34	LINESTRING(314432.79901682923 5040775.830244417, 298959.53059398703 5049978.58050597)
1519	34	LINESTRING(304472.88376723387 5039342.35148023, 300149.98217273905 5041478.20597041)
715	26	LINESTRING(308880.61395170924 5037088.419100905, 299768.91779216833 5040305.987817782)
186	33	LINESTRING(308316.3037925675 5042619.193279264, 294641.70826835267 5050627.561931213)
2195	29	LINESTRING(304989.29093233135 5042654.760593008, 300646.3615007144 5045165.401641449)
1515	33	LINESTRING(316669.5245381493 5041853.843560377, 299343.8033532174 5043374.650373057)
741	20	LINESTRING(303423.94261136104 5043442.960478776, 300027.4967649236 5039654.922129704)
1324	30	LINESTRING(308314.17910981236 5049452.361985677, 299668.6421821136 5051627.16091523)
1655	32	LINESTRING(316126.3121039498 5045247.625773616, 299596.53250834125 5040352.617500781)
2705	29	LINESTRING(307063.99445153517 5044601.950312655, 292231.5496156027 5045384.213177465)
835	22	LINESTRING(312691.6351139276 5038331.942124113, 292697.19018626004 5048731.544819357)
441	27	LINESTRING(306097.0035051692 5042387.059874264, 299057.03242878895 5042347.8034256855)
2611	22	LINESTRING(307813.85158788046 5037299.503338073, 287539.9978708217 5038303.829572457)
371	22	LINESTRING(306892.58784195164 5036740.367159971, 298978.8352261424 5035026.633637236)
1129	36	LINESTRING(305066.03491636785 5044151.528887525, 278303.7491849224 5032915.44941955)
944	25	LINESTRING(311014.4460451789 5039713.369309386, 299838.5604606864 5041101.69185585)
460	19	LINESTRING(312388.3181553314 5047653.653290421, 298225.1845226483 5035958.048949261)
2237	47	LINESTRING(311716.82196009305 5038705.829152315, 299762.1704768634 5040191.179941308)
1735	38	LINESTRING(315717.47098849015 5043873.156004547, 299947.8874570024 5050929.616974003)
1038	39	LINESTRING(310159.899259512 5050595.854468906, 299513.07741241396 5049658.772769381)
153	41	LINESTRING(306215.4953119256 5035111.117146162, 295619.50365105324 5041952.815389715)
1926	24	LINESTRING(304273.65571897523 5040583.474302235, 296170.2093680302 5038015.114438864)
2513	28	LINESTRING(305913.640966636 5039166.227938563, 299399.51297260274 5039559.066555341)
2923	21	LINESTRING(307747.8998327002 5034400.772266838, 296505.62807472126 5037406.138908785)
2786	33	LINESTRING(304270.1450141344 5039678.247163874, 297632.31840177206 5045561.202988928)
2770	38	LINESTRING(306444.50697349035 5047471.571602096, 296134.2589232542 5049056.131251619)
256	28	LINESTRING(306886.56313810404 5040071.208526159, 294534.88161148975 5039892.686221073)
920	20	LINESTRING(310399.2106726164 5049299.651337922, 301350.64527287614 5049014.292618212)
1526	33	LINESTRING(302869.15566000924 5042692.0274468325, 299886.4142931424 5041543.014854252)
1905	27	LINESTRING(305599.11549769994 5041134.536950853, 300877.4721612603 5042323.975978843)
2440	41	LINESTRING(306973.1987244955 5038206.771902871, 299172.50983142323 5040493.7576775905)
2793	34	LINESTRING(304311.60542600416 5044305.985417342, 298488.8441713678 5039870.61038036)
821	44	LINESTRING(309670.75102633203 5034626.539562949, 298957.0698945787 5036026.11315748)
1031	36	LINESTRING(306109.0923024172 5040955.670969557, 300951.7683320575 5035770.491013077)
2334	29	LINESTRING(305411.8067621674 5043018.990463139, 299268.8599703993 5040921.434463241)
1700	27	LINESTRING(306364.6030735179 5045286.50922861, 299621.94957409456 5040099.017476929)
1127	22	LINESTRING(309576.1861890063 5035117.56992414, 301221.6741229989 5042274.364208243)
2128	36	LINESTRING(308045.7112871594 5035177.729458176, 298935.69957708183 5054225.105017655)
306	24	LINESTRING(316784.6340711385 5041825.825745832, 300247.79572208563 5040453.013487918)
1933	31	LINESTRING(306135.9579970679 5045588.976831618, 299421.9478750938 5041360.096026412)
548	29	LINESTRING(308762.23816995136 5036975.91304339, 299277.0131898833 5040051.835276093)
2363	39	LINESTRING(308150.93113314325 5039049.206750386, 298253.7845901134 5038948.252646468)
1264	22	LINESTRING(314232.0149314486 5036611.87455426, 295793.52812851954 5042503.711411247)
1489	21	LINESTRING(308147.311676096 5047327.041646314, 297535.0407205192 5046424.376127894)
275	27	LINESTRING(307965.2560146895 5044397.102306844, 299726.19473390956 5045729.710217686)
1127	22	LINESTRING(309605.7780789905 5035084.827600364, 301199.98533040436 5042273.268648524)
887	41	LINESTRING(306686.2349115716 5037324.920024934, 297283.4044376571 5037234.269189146)
2077	31	LINESTRING(308829.7115641849 5040971.545166799, 300443.45596371114 5043183.871095167)
2266	25	LINESTRING(317553.26664840564 5043080.063261525, 297962.12016770046 5039686.414971813)
812	19	LINESTRING(308224.20255689777 5035835.711866097, 302683.0208033533 5040504.401368236)
1935	45	LINESTRING(307477.34540916485 5033021.621411473, 300913.5952598403 5036303.035205522)
1290	31	LINESTRING(307645.386668095 5045029.999030202, 301337.00308488926 5039484.550287981)
1516	34	LINESTRING(316909.8119411447 5041863.715692247, 299763.1655030639 5040754.370218359)
2076	15	LINESTRING(303764.7549973437 5040764.734587119, 300993.9327135787 5042454.898152176)
2773	34	LINESTRING(307262.4861356566 5033521.990666922, 299268.52670011745 5039966.599945984)
1570	36	LINESTRING(308662.7497227205 5053306.333042283, 291977.3600875628 5041887.077414231)
2256	27	LINESTRING(306527.23808575154 5036342.057850778, 299136.737143585 5040348.89878731)
744	26	LINESTRING(308970.2034654887 5042631.413447387, 285280.8891464015 5035418.706737509)
931	41	LINESTRING(308562.4607590537 5052099.940132786, 299869.95949250355 5039943.25538687)
771	35	LINESTRING(305799.61988510843 5035907.226072987, 298714.3540743677 5039677.3408897165)
2464	57	LINESTRING(302840.5446604574 5042853.090141488, 297433.9164474724 5043222.214390272)
2212	31	LINESTRING(318147.30947743123 5042835.490174527, 298458.1020706701 5039677.054520115)
2803	29	LINESTRING(308301.87801841146 5049466.985691489, 299155.5677546166 5040539.789067356)
696	39	LINESTRING(305206.97370249254 5033962.220043274, 297807.23077768594 5049133.061922531)
85	41	LINESTRING(306502.2899211174 5036964.914544755, 298700.8000339433 5041028.517601376)
2919	28	LINESTRING(308185.214493036 5041166.79141559, 299819.7433454299 5041595.109790105)
1640	40	LINESTRING(306763.38414298644 5032828.662500228, 275303.1973697144 5036497.747905139)
2266	25	LINESTRING(317603.498228947 5043124.217605383, 297973.9083107593 5039623.0965337455)
365	37	LINESTRING(306437.47014776705 5043327.08307356, 285455.92493607465 5035528.805075326)
2636	43	LINESTRING(307998.8289582782 5035080.650384066, 299513.28423128696 5040936.020021031)
513	47	LINESTRING(303769.00979257905 5042087.714595124, 289850.9671924807 5033072.125236174)
2133	19	LINESTRING(305019.6211223508 5043852.399277475, 300125.30270894547 5041735.081370935)
297	26	LINESTRING(312721.3513558637 5037644.931933273, 299047.70315691055 5040299.834308041)
546	26	LINESTRING(307750.17077461473 5043757.85354215, 293843.45565538126 5044420.303580213)
1081	28	LINESTRING(308183.09475805477 5040132.13500126, 294121.1600730437 5033607.727482085)
118	36	LINESTRING(315063.44920007733 5042974.673331974, 297595.857128295 5045243.630080038)
2907	22	LINESTRING(303384.4037143977 5041796.451725993, 292379.24056769355 5047374.870888293)
333	27	LINESTRING(307850.80415937334 5039721.496199343, 298760.3304984329 5039870.252567641)
2826	21	LINESTRING(305645.7672756563 5032789.635544912, 303526.3793249098 5048500.913786975)
1772	33	LINESTRING(305302.0356038768 5038483.715496836, 299643.54302704695 5040749.3586454615)
402	22	LINESTRING(305873.4584328667 5034629.209317729, 300696.86422730103 5046472.12054102)
2391	28	LINESTRING(308637.07275547297 5035188.074065382, 299839.9566009422 5040301.544362048)
2610	26	LINESTRING(312372.2405352859 5048520.1720134765, 301124.3013713837 5044900.624814161)
2570	22	LINESTRING(305023.88224862155 5037823.380121373, 300441.0184623535 5042938.741388394)
632	25	LINESTRING(309716.7779729497 5039768.067493834, 299223.0485270173 5040086.587341689)
188	26	LINESTRING(307260.402909808 5036100.841826258, 299598.0911518811 5042887.158979129)
1037	28	LINESTRING(308626.117436465 5039138.712904472, 299617.1854855314 5040392.468002938)
2149	36	LINESTRING(306616.7778523191 5046834.218437964, 299617.0033991622 5041553.402493598)
2982	40	LINESTRING(317423.5814650163 5044549.337479807, 296832.2650324776 5054701.935363032)
1712	21	LINESTRING(309242.4171125571 5040626.356517163, 298810.88101537543 5044510.447286328)
232	32	LINESTRING(303965.284096265 5042401.484909657, 299295.4110006483 5039716.283062835)
1064	26	LINESTRING(305857.546369089 5043512.618912153, 299676.95412712224 5040927.00660792)
1919	43	LINESTRING(306576.46043922944 5036486.304969007, 290075.14020938333 5041248.331167807)
2700	22	LINESTRING(306006.72686418623 5045270.631528021, 302739.4751705546 5040720.887863195)
1373	22	LINESTRING(303309.09479832574 5041688.126267265, 294397.5339509612 5036496.080954563)
2682	24	LINESTRING(307079.2420220462 5041717.468176042, 305609.76205519354 5060315.33000332)
2291	22	LINESTRING(309511.2895410237 5051982.75978534, 299691.1043704339 5039814.159294331)
1262	28	LINESTRING(314493.57221113174 5036533.977495163, 298232.7868478754 5039100.1959249675)
2336	27	LINESTRING(305702.8612032441 5043196.738559401, 299684.08349220006 5039751.727181595)
811	29	LINESTRING(307941.0921742464 5036543.5643024165, 300481.3715335418 5039409.094529503)
2099	35	LINESTRING(306345.8182361379 5033809.6412559645, 299542.92341703444 5040073.844544956)
729	30	LINESTRING(305947.79501456633 5032783.200428898, 298892.93067430524 5048101.692958857)
